address,stake
rdx1qsp4uhckvja80u2s8yrztu47fq6kr4f5q5z8a0n6ugeygrfvludhqysgq6l4v,2979066742141790565199851
rdx1qsptzay9m3de57du6yrspyxsyku09r5msr48ewuucpyp7eue6hc3scspcu6t9,1903184384475565922150694
rdx1qspmgzu97puej7ewwypsc269m3neh5tr4yy53nmfckvxc5stxnf03hcrz4cqc,1001323837019840941887564
rdx1qspwsv36lw0kwpu32c98fq2s3w5lyggc8k9g55l63z4rul5r9apeyws323gta,802263113982115477117385
rdx1qspfsh2ss67am8ae968y9750p6cfanwqh8fr0ywjnw9a4hw427ftn9c8y2hd2,506982494960919497873133
rdx1qsp0tmm6g6ym2x5j90fhpec2gpas47lwfnxyklr23kk2netzpjv3hnqnqanas,315268339540054600578514
rdx1qspwwdf6v47z9vh8k4r5we28e2dndt2fp48sae6fljt2s82c2hnz0ksdysg7q,298735380019068125642439
rdx1qspu90kuctvwcat29hrl0esxnvpnccu5cl0mf069zadmje885rx47jger0luq,287509728723793986175947
rdx1qspjc6z4kyv4t29gngn7g59cynx350wudaf02ax3cgscl2zdhc3k6lg905vac,265703592769096670481341
rdx1qspuvn85gtuytk06nr7jk7rysnxwx8temcdcttnwnqeyppaa05mlq8qkwecgq,241313235190161398848520
rdx1qspnjwyluzg7h50yxvqya9ghu9cnqccz7yjylku2v3lzmgqpynjgc3quj7e8h,227381149333788126442905
rdx1qsphe3yjc89s2jqlkjcpr6hapee6hjvqn0kt57m4zyze92us8m9t2mcpeqdz2,184494590505290912337465
rdx1qsp9ma7787nmyeyjr0z26x387v4s4g95h76vrwnntmjh6m5wmp5sukc4y7vmp,180733948748510736304189
rdx1qspcw9mwytrtsw7ga7axzs06nms57hmwt43nr2uuxtk5tl2te0thcnggg0ete,165321401530062077440118
rdx1qsppejttkwyrja55jnsmruchpzsdz39jr9nlvv9ryvm85uahfnkwpdsgv8c7t,162707144023383500299590
rdx1qsppt7tj6u79cl328887300qxetg7ywy444pufw7py5efdtzag05zusjxzu52,121119799580347567107916
rdx1qspzryy6w6psq7gk998pcmd3tl4na5sjxke7yjj0jlzhufrrqvehf3qxt62v4,111625545002043916526159
rdx1qspzlgwah6v9yssgt78wpqyejheyf349px04pj4ez0kju5wv47esmcs5qc38h,109894163014798180966626
rdx1qspepevu9hcgshzt6wjarrgrhqp3w4sm8n0u2qkdmkyjs7hhqj6ejqsa0ysu3,104413985948534271820104
rdx1qsps8uvy6mta7n3hdzdq8le8m89fz3qhk2rltanhjzvzk8wxkt9e74cwtyh78,87449455438764842466970
rdx1qspenwjz58n3alf9hanr4nka5d46jtxjdacxzskh24yzd0ud4xy2jvchyuwwy,75342119480958431230453
rdx1qspe9xdtj28x544dxh498c6ssa6jehq0z6qj53vm7gz8gk6we3r2huglz0we2,72811195091418813290112
rdx1qspm45pykgh42qez3xs97zpu3h9xxx86ntsan5qp678s8f4aw34n25c8de7f3,72015434109510726258895
rdx1qspp3kqfwhp73ptjkmrrwvg0xn9k72lvar87407tp27akr5v48lznjqw4gp60,59405565997898863652300
rdx1qsp3gk04sqxrsqu0nsagak3czn6suv6mfk4npmeqjlqgcqq6qpev9fgy0jnnu,59261522929280934758289
rdx1qspr5rm0kd2z28j6rj4qclmv8pjl2gncytwtdfsktkajy9jcth6u8ngktlwdm,58879186887589812231073
