address,stake
rdx1qspwsv36lw0kwpu32c98fq2s3w5lyggc8k9g55l63z4rul5r9apeyws323gta,2121328561472534735017148
rdx1qsptzay9m3de57du6yrspyxsyku09r5msr48ewuucpyp7eue6hc3scspcu6t9,1934140485707277643505533
rdx1qspmgzu97puej7ewwypsc269m3neh5tr4yy53nmfckvxc5stxnf03hcrz4cqc,1041988452527763337146807
rdx1qspfsh2ss67am8ae968y9750p6cfanwqh8fr0ywjnw9a4hw427ftn9c8y2hd2,527571486718262921260627
rdx1qsp0tmm6g6ym2x5j90fhpec2gpas47lwfnxyklr23kk2netzpjv3hnqnqanas,328071655845170602451258
rdx1qspwwdf6v47z9vh8k4r5we28e2dndt2fp48sae6fljt2s82c2hnz0ksdysg7q,310867278729522752978637
rdx1qspnjwyluzg7h50yxvqya9ghu9cnqccz7yjylku2v3lzmgqpynjgc3quj7e8h,282953706041056389742312
rdx1qspuvn85gtuytk06nr7jk7rysnxwx8temcdcttnwnqeyppaa05mlq8qkwecgq,251113171597533993463802
rdx1qspu90kuctvwcat29hrl0esxnvpnccu5cl0mf069zadmje885rx47jger0luq,206418368639685364538917
rdx1qspjc6z4kyv4t29gngn7g59cynx350wudaf02ax3cgscl2zdhc3k6lg905vac,199947038616316047832607
rdx1qsphe3yjc89s2jqlkjcpr6hapee6hjvqn0kt57m4zyze92us8m9t2mcpeqdz2,193260700819138783201461
rdx1qspcw9mwytrtsw7ga7axzs06nms57hmwt43nr2uuxtk5tl2te0thcnggg0ete,172035244724346903584036
rdx1qsppejttkwyrja55jnsmruchpzsdz39jr9nlvv9ryvm85uahfnkwpdsgv8c7t,169314819989427581241936
rdx1qsppt7tj6u79cl328887300qxetg7ywy444pufw7py5efdtzag05zusjxzu52,126038577999715067795931
rdx1qspzryy6w6psq7gk998pcmd3tl4na5sjxke7yjj0jlzhufrrqvehf3qxt62v4,116158753640999408743224
rdx1qspzlgwah6v9yssgt78wpqyejheyf349px04pj4ez0kju5wv47esmcs5qc38h,114357058753764960182716
rdx1qspepevu9hcgshzt6wjarrgrhqp3w4sm8n0u2qkdmkyjs7hhqj6ejqsa0ysu3,108654327020293482780170
rdx1qsps8uvy6mta7n3hdzdq8le8m89fz3qhk2rltanhjzvzk8wxkt9e74cwtyh78,91000852449724147337004
rdx1qspenwjz58n3alf9hanr4nka5d46jtxjdacxzskh24yzd0ud4xy2jvchyuwwy,78401827246793248507146
rdx1qspe9xdtj28x544dxh498c6ssa6jehq0z6qj53vm7gz8gk6we3r2huglz0we2,75768119858012784113820
rdx1qspm45pykgh42qez3xs97zpu3h9xxx86ntsan5qp678s8f4aw34n25c8de7f3,74940042343561331735702
rdx1qspr5rm0kd2z28j6rj4qclmv8pjl2gncytwtdfsktkajy9jcth6u8ngktlwdm,62514190886627972733135
rdx1qsp3gk04sqxrsqu0nsagak3czn6suv6mfk4npmeqjlqgcqq6qpev9fgy0jnnu,61668183946665049714046
rdx1qsplsdx64mllst7f3c5ydqjhfmxsv5l2k90z7v9d0wuzptx6kef02xgmn2w6w,56904898612812912141786
rdx1qsphtjjvkj4hlz6gwqr7hqzx0cuje6vdxxg7xnxsfv87qt5tq2zhaac90gyhn,54533990319023942032899
rdx1qspxylz03w3d8z2cx48ayz7k52s6869687myy9pywwsqw06dswxfynq7drlmj,54482756651730330732195
rdx1qspknyachak4n9th2ttvjgw7k72a9qtedl55758rms29w98syt7vf3q6nd0pj,54367646103370224743289
rdx1qsp6wwvr5yzfrvpefghkhf2c0nh8mcya27ze8mlttgxl2vu59pf8rtcjlkqqf,54361110867644768483753
rdx1qspm6xdddhxvg980ke6hl02fytyew00h9pgqt5l4h203pyz3hml480q4wkrv7,51095071928236514855355
rdx1qsp3fzq05h9xcynt7ldjf58mx06xnzrgjrl3u6hm4eupgtp9aj05tfgmyu2y0,46935665523591053217320
rdx1qsps24zz0mhgs2h6948f476qs2vmcgrlqjsnlyf99y2lsgrshkqkusgpcrrwv,45763685864218376577014
rdx1qsptjh8kg4h6yyf6pqz0pver0ueexh7wnwm3kxuhyax70zdk9728sacmvmqwq,45450322545653517044601
rdx1qspyljc40cdq7jnjy29qxnce5rmhaeycedp8pld9u6lhmffef2ecmag3cuw68,45444064849018492628494
rdx1qspx2386ysj5h3ghetnu9uuvacthrl0yn5826ffp9drazzf4z26wg5gwqs6w7,42061380499763632775201
rdx1qsp4rd9u7lwq2gevrn78drul6trnw0vjwhpdfcp9sh8kerzs24zwzns5x4e9a,40914565977731081460916
rdx1qspfrmqzhfp0p83ja35sxe0lcvd4fkl57ynzveljdn9wl950maknjgq89jy2c,36197582695716212445431
rdx1qspup50jry2xmn390eyd6aeklzr67u94vlzjmqeqwxgjztvfjmha0lgv28zlh,34345418252019752227718
rdx1qsp8nu83ev6rz6ctn37h9guwcaxr9dhjd8kaethmlgvpt8jxpwfcqcsaj2hpj,33934759739842790367146
rdx1qsp6kzk6ee5v6tkcxsr5r32yk6wa8a2e9w8jquevr7ple7vmqkmrd5cftauem,32984295862525433242195
rdx1qspl484mm995hy5wmq8ylc0secf8uu2cvyzruputrk6z8ccjdcsqkcgsnhr2k,32183842159256567118542
rdx1qsplsxll7zzv7xhq3ge7dzd77wyu7uxdpd2j98plxymhln0kv6ndekszmqezp,32117902222097539855899
rdx1qsp8yy5v99gfdegjlh2298fhrl2nsyfrwcywa8a5fwu409ackz6mkegetw3el,31593846235419074606648
rdx1qspd0mvawym0yxpjv7szfy0c4dsuwrajsyyeha7l664uv0jekwf2h2spe5z9j,31364592640627079611265
rdx1qspphjk0t95c60z7nq0t60qdzzftqj5nj5rzpgezfk8xyv7jl4c47hgfnsw3d,30912487020381769821780
rdx1qsphr7mjru5exp0ffxw2jnsclz4q5c9xcghwl95gpk0la5lhtzux90ghhraw2,25754993067419619556301
rdx1qspl5uxugthv8zd39vg4d94hzlme0jqted5x7yykt8wcn8afdm2vt7qszetcl,24950664964087843904370
rdx1qspjvc6a8g660t5xnf8mfgud8v3a60z7wkdgltks4e979duvzvs88ecykl499,23972359079864187826178
rdx1qsp3w7uuklh05639x2lpmnzs089h3g4xp5r8yt2rskdugwrsel9x4cqgpqqrr,23796936992092330929897
rdx1qsp7ultwsu84u8kg3tfw7k69klupthf4hd2cw8r6cznkcucfjn4l4cg32x83x,23755755767875384062965
rdx1qspnyrpzeldzgadj9awqcqsqe0nwm6yxfphdrl5ppxcpklmeurlyrgsdpkufu,23078003586944994858962
rdx1qspvx0xxwvg6kafsz6h8gvw7twyenfkx9lv20x7ydt58ve3wml4xencpuqm02,22722790237514272503815
rdx1qspvv7qkxrh3x8s2f8kzhx33yhvaps5cha3s57pnuu8mk5ylj7ja7vg6yajmc,22193513099463621455218
rdx1qspapgsnakeu8y4msxlndpv27ajpptjp4zhr3th4ylhmfxh2uccqm3gwm47en,21348948540079265262434
rdx1qsptdlutzea7xwq6wh6qxh5h3xscj9wsyr30k55plwsfehs7hx8p9kqp4nwym,20874030762501041683589
rdx1qspxcgyv62ur7ky2vpq2txfspd7784g44w8l7mdmyta77yd5an4pkwgfp73ds,20437128115438252888802
rdx1qspc9nlcg69ly7mvkx0attvfsnueddzej6uqvuyymvqew0n5ped3n0cevl0u3,20352295085928308324361
rdx1qspl5x07vqsa5m4m6kwht33rk5cp7sgqg5l3kkejr4tecpacj0pmq0s80wuvz,19914335773803076498388
rdx1qspqj6w96c7zus2mz9tflkquxnxwagffdkgr9uz4vwjylhasfxwrcws0qeh0v,19696106683034850275527
rdx1qspenjvslr9835hynk6skqnr5p4aze2u4je3ulwl4qk88c0gchzmwjqj6kcs0,18859810272994325834569
rdx1qsp43dz32yt6jmpvv908nzld5mxkmme2944mru64a3jne0xsxemftag7u2qym,18798341009742872787669
rdx1qsprkjumwpntykzdmzazyyq38wsprs7an9anc0m7n3t6q7q50lsx4csr4njsk,18636106926731949463722
rdx1qspu7z5h32chhxtf7s4cdqrel2fvlesu0fp4vnqledmyzakgctsvdrsfvrd2q,18064907406581330799817
rdx1qspz8g799jyfqkw7u87chqrwr0j636qxanl3sm9csp2824ruxrvxd3sxl5r78,18053522033297418201591
rdx1qspw4a08y9f75zxxdtpld5krpq3wr2c5tmmkv7772kr8auseg0sm55qnz7f6g,17935396218365621828656
rdx1qsptt5t5fh7mp5gda39jxp2egpmrc4jyypzndvqwtu9dafezxzgwd2qtdu8g6,17866382458113670283462
rdx1qsp44x58ceycd3gwjccjr80xz6j7ynd2l2udy4v9sqw24adctusz88gr6l33m,17315293073700870859793
rdx1qspchky76ae9kqjyljz50xd3je9yyl9lvxkcuv0n4j209mjxc26ygjqmdvl4l,17090877225543908290930
rdx1qsp9434dcc4g8kmskatxg8t24wmx6jaqm0e0hv7geewygeptsv2edqcy2vz7s,16170362032128874379270
rdx1qspm7rgw50ue5xqzx9fft2mmk66hpm6jcf37tg3raxwfhres63fjdwsygdgtd,15418324185439552195167
rdx1qspej5gcl9vw49xwrthtya38u8ndgghzpj4465w756x6red629zcafsyjmy4y,15116219007689227745283
rdx1qsp3te4nkc7x3cnft553ylk79qq5nfu3c3yae7x8gq2lqxnjugu3eas2y2c35,14547227936829328329918
rdx1qspuj57eyz84d5jgk2sxp2v4nleqmtg5q44q2df3es4zwqpq3fxdkeqz2cz8k,14273591311996197685247
rdx1qspr6jzk53wjru3z26j22qnxem0g5hga74le39m77mvhjsfwlnvvqnc3jd5mm,13179906419168268305078
rdx1qsprz59d5e4kkwjc7yy8yc5x74kd6luyvhmxq25qvac574dvslymgnsc3n3wa,12991839455343140898886
rdx1qspc9r8cp9w6ynq482q6ldrpad2g67acdu26dngcnzqwsav36wvfv2c3yp056,12603857799971506779593
rdx1qspujnumu86yja3s9gha4hskfh8gsv3l9cnj5lupspfraulmmtw4z9sk5e8jh,12603857799971506779593
rdx1qspvceyecqf8xu80dwh0gejna7hl406d305l8y6hmmpz4se33nj83hcus6u0c,12442037314892166089183
rdx1qsp930a2qh7xaf0fshswr2282ctfz6zr253tqez2j03qsyh7784w0xggx2nw3,12047041210200526858960
rdx1qspqnjcskuwxhvgfcj9r7yt0vkn065q4guu29qh0jyvlxkr9u9zaanq0wzccu,11802506664183112564639
rdx1qsp6whrmaml2rgl09mnly9h29nyzwdzhzqerlwz5qzfms7y9lk455vcnvsx6y,11553992229827576020874
rdx1qsp3dmllgjg7eu4h2n85yl2hypr54g5cn9vkmuxxf7n8gjvdsrham4qw6qz2u,11378576043092445858082
rdx1qspr35tyme8lx5qvpmuxmcljf89maq0rnwmdmx3ax3l006na3g4mpfq0rvysd,11078123815445606876655
rdx1qspxj3vrk48qsactvm5h22gz4cnv0ldgagm975vqxwsf2cuedeleg2c7lmhhf,10964615693942498355726
rdx1qspr73ggpf3utq3wg8t3rtpm6e2lsk2sjxsjvx4l4jfk0k0tsk585pgdmeu4s,10907360451642829067057
rdx1qsps0hadpe9wxled2jjetrcee7nftcqetqf0u4jdddn4c546vf9hhaqm70l0j,10786986624827160898149
rdx1qspp5qm5vwey893t27v4c03348wwt84mn8p8t6807y56e4mkyzdnr4qhvh6my,10558156440279180172947
rdx1qspp3kqfwhp73ptjkmrrwvg0xn9k72lvar87407tp27akr5v48lznjqw4gp60,10227413581343413533673
rdx1qsp8xwkvwazjy9g39m96hsq8mjx0990u4e8l0m9glr7vdwhqpxwd3vcn06aes,10025815773857568837072
rdx1qsp8k8gjp50ye8kvy73wcmrzy7z2zntpgjuwv48vtvmcntt43au6a2c2s9z6j,10014300263580389712311
rdx1qspg8077mfu9g68l0cvm6dzh6qursq5km25t28j9ndv9jhjyt75p25c0uv4ja,9819101498987102996618
rdx1qspdg4fz02z3e9y84zmp9rctmrs7c5s6x8rtfrqfyrszsneyren6z6qgsallm,9727485212969639948187
rdx1qspcw3l6pm773e79ggkln6n4erm5xpyjandwm2r8cl73z7j568lzqkgqawwy4,9202217489791439198180
rdx1qspzf2e7tzmdy2hly7r0gvf4yret23ymx8t6z7ync240lvy3k7m04tgkf00rr,9053972907827873360996
rdx1qspuehy0fp3r0yg0m4qnllt5xqgdudkpjpa0l8nzntt0ghqc7y3azqc6rxx4q,8205044723345294460828
